,Time,Entropy
0,0.0,2.079837845624918
1,0.01,2.0811803410937095
2,0.02,2.079845058911111
3,0.03,2.0811803410937095
4,0.04,2.079845058911111
5,0.05,2.0811803410937095
6,0.06,2.0805229401034335
7,0.07,2.0811803410937095
8,0.08,2.0805388874937805
9,0.09,2.0811908591914596
10,0.1,2.080538170359196
11,0.11,2.081196581945671
12,0.12,2.080538170359196
13,0.13,2.081196581945671
14,0.14,2.0805349533225073
15,0.15,2.081193291514155
16,0.16,2.080540411268238
17,0.17,2.0811987274192827
18,0.18,2.0805420621755477
19,0.19,2.0812009124308792
20,0.2,2.0805360034723943
21,0.21,2.0812009124308792
22,0.22,2.0805416085655852
23,0.23,2.0823520150251764
24,0.24,2.081746124167738
25,0.25,2.0839810942394683
26,0.26,2.083381823033241
27,0.27,2.0839810942394683
28,0.28,2.083950355562189
29,0.29,2.086964602351677
30,0.3,2.0863842994802595
31,0.31,2.0886073302139834
32,0.32,2.0880414318588962
33,0.33,2.0918614793185664
34,0.34,2.0912885396062073
35,0.35,2.0945381726549677
36,0.36,2.094822990620568
37,0.37,2.096987038216372
38,0.38,2.097631505470858
39,0.39,2.098156854237939
40,0.4,2.097642245192213
41,0.41,2.1014069823720725
42,0.42,2.1036140956702014
43,0.43,2.1073833675489033
44,0.44,2.10867650099022
45,0.45,2.1135910183260855
46,0.46,2.115187044234799
47,0.47,2.1192446199104045
48,0.48,2.1197304220182667
49,0.49,2.1257614356381813
50,0.5,2.1284802202214346
51,0.51,2.129633181881386
52,0.52,2.1317519824614766
53,0.53,2.1328810173032955
54,0.54,2.1377419369983306
55,0.55,2.1372465458951577
56,0.56,2.139354525821343
57,0.57,2.1393540500884667
58,0.58,2.1455248186443083
59,0.59,2.146662478688661
60,0.6,2.1556013265695904
61,0.61,2.1594937248772075
62,0.62,2.1642727135630015
63,0.63,2.165744395199558
64,0.64,2.172554747656034
65,0.65,2.1747006309900447
66,0.66,2.1787800507022093
67,0.67,2.182662817540652
68,0.68,2.1885194752524373
69,0.69,2.1913600902323718
70,0.7,2.1991706077608644
71,0.71,2.2025262203859874
72,0.72,2.205086694473983
73,0.73,2.214443613352741
74,0.74,2.2206299932123397
75,0.75,2.2270522721104458
76,0.76,2.2348696895497713
77,0.77,2.2354502025696523
78,0.78,2.237959483039317
79,0.79,2.2395997257686657
80,0.8,2.241698610860561
81,0.81,2.2482322845034557
82,0.82,2.2506129875413343
83,0.83,2.250175339992879
84,0.84,2.2574979990823447
85,0.85,2.261690534726723
86,0.86,2.270057739542053
87,0.87,2.272280004478806
88,0.88,2.282910763536048
89,0.89,2.288364231548268
90,0.9,2.297461983943287
91,0.91,2.302964700741296
92,0.92,2.314115040540327
93,0.93,2.3224309982263027
94,0.94,2.336368022597202
95,0.95,2.339684260746673
96,0.96,2.349340477259855
97,0.97,2.357096366338144
98,0.98,2.3619623659461007
99,0.99,2.3652127469317628
100,1.0,2.372746192828132
101,1.01,2.385690551123611
102,1.02,2.3946001359354905
103,1.03,2.400111655219922
104,1.04,2.4063448581940143
105,1.05,2.4089820236624506
106,1.06,2.4179346799427344
107,1.07,2.42342049627412
108,1.08,2.4310458707110363
109,1.09,2.4376397964910317
110,1.1,2.449985863364281
111,1.11,2.4575815398786234
112,1.12,2.4614786212483377
113,1.13,2.469168225079028
114,1.14,2.4831376976866797
115,1.15,2.490009531806078
116,1.16,2.497669808196459
117,1.17,2.499036006684728
118,1.18,2.5079535486351263
119,1.19,2.5231486478857326
120,1.2,2.5294206790804057
121,1.21,2.5410975718487276
122,1.22,2.5534409439615677
123,1.23,2.562627025846182
124,1.24,2.5764811720967535
125,1.25,2.5866179828590457
126,1.26,2.5976345629204127
127,1.27,2.602004316813512
128,1.28,2.6182867117490263
129,1.29,2.622199624970619
130,1.3,2.62878330297866
131,1.31,2.6411240641669096
132,1.32,2.655336754004181
133,1.33,2.6679769963356836
134,1.34,2.673980717898534
135,1.35,2.685958245606155
136,1.36,2.69942516698749
137,1.37,2.714849670443987
138,1.38,2.7221183117362706
139,1.39,2.7401153881121405
140,1.4,2.751365689658831
141,1.41,2.7611952797156403
142,1.42,2.770581243431542
143,1.43,2.7848586445963277
144,1.44,2.7989470595335435
145,1.45,2.813873026223628
146,1.46,2.8251045779671196
147,1.47,2.8326671619703254
148,1.48,2.837715111274261
149,1.49,2.8540333524694668
150,1.5,2.8654288509590393
151,1.51,2.877436682284338
152,1.52,2.8914746270660556
153,1.53,2.9000604020017726
154,1.54,2.9088374346151924
155,1.55,2.9257534461669463
156,1.56,2.9447387967874588
157,1.57,2.9555951181198306
158,1.58,2.9822420752867043
159,1.59,2.993109599100023
160,1.6,3.0065716158744387
161,1.61,3.0221220159539004
162,1.62,3.037821019079743
163,1.63,3.05353741175945
164,1.64,3.071211599377368
165,1.65,3.0935829490980002
166,1.66,3.105394993952177
167,1.67,3.1245200332176837
168,1.68,3.142345232231898
169,1.69,3.1615613484571394
170,1.7,3.176260579194201
171,1.71,3.1926577781639915
172,1.72,3.2098166308142813
173,1.73,3.222278142972077
174,1.74,3.233026856142477
175,1.75,3.246436538914443
176,1.76,3.2613133543189496
177,1.77,3.273182057234979
178,1.78,3.2879250448827775
179,1.79,3.3012226694799676
180,1.8,3.327024515862819
181,1.81,3.3407348228603126
182,1.82,3.3614203098070305
183,1.83,3.3741281238089873
184,1.84,3.3845066386270775
185,1.85,3.3979397268212916
186,1.86,3.411463146614961
187,1.87,3.4295267934780624
188,1.88,3.448120059264998
189,1.89,3.4637366089131505
190,1.9,3.474105219790416
191,1.91,3.481570402784493
192,1.92,3.498970454606629
193,1.93,3.508315165775856
194,1.94,3.5230650981436913
195,1.95,3.5423666176171373
196,1.96,3.561147665631691
197,1.97,3.573397103845164
198,1.98,3.5855804786989927
199,1.99,3.6041020487808657
200,2.0,3.6181963568070876
201,2.01,3.6290253338209957
202,2.02,3.6453733309110463
203,2.03,3.670241114970302
204,2.04,3.6836171697434357
205,2.05,3.6972221963817313
206,2.06,3.7198339930467847
207,2.07,3.739822785204018
208,2.08,3.7599942536186353
209,2.09,3.7713816258348873
210,2.1,3.7902829583184188
211,2.11,3.804083750032218
212,2.12,3.823049202529371
213,2.13,3.8374507780227263
214,2.14,3.8549985350156817
215,2.15,3.870445773703271
216,2.16,3.880282694114216
217,2.17,3.9038939901230725
218,2.18,3.9249213007220107
219,2.19,3.9456899856373773
220,2.2,3.961675118566139
221,2.21,3.9779424110078585
222,2.22,3.994410915012068
223,2.23,4.00933450719579
224,2.24,4.022921417496028
225,2.25,4.044075275888546
226,2.26,4.056841847982257
227,2.27,4.069140101582498
228,2.28,4.08677005791845
229,2.29,4.103715925844631
230,2.3,4.115007905265198
231,2.31,4.127341821866325
232,2.32,4.151180283102173
233,2.33,4.163881106943213
234,2.34,4.174659555221481
235,2.35,4.189340378132096
236,2.36,4.206251874540802
237,2.37,4.223056099121034
238,2.38,4.243833587093993
239,2.39,4.264984167804332
240,2.4,4.278264776802634
241,2.41,4.296698644490162
242,2.42,4.316933070295127
243,2.43,4.334098070837078
244,2.44,4.3458945344759305
245,2.45,4.361012271541606
246,2.46,4.378851328442416
247,2.47,4.397863510986271
248,2.48,4.413498417042051
249,2.49,4.4276819207253855
250,2.5,4.440985369829171
251,2.51,4.458474388683201
252,2.52,4.470983162183064
253,2.53,4.491620028871404
254,2.54,4.49924758006232
255,2.55,4.5141982173079755
256,2.56,4.535182019616032
257,2.57,4.5456941197897756
258,2.58,4.563266512996326
259,2.59,4.5730879588323345
260,2.6,4.5873198548025025
261,2.61,4.602714174181575
262,2.62,4.624414084793484
263,2.63,4.641160380479774
264,2.64,4.652269091868072
265,2.65,4.6671950746624695
266,2.66,4.680498183199119
267,2.67,4.69981319455306
268,2.68,4.716679998223133
269,2.69,4.7271751726122675
270,2.7,4.741206830603856
271,2.71,4.75594126205739
272,2.72,4.767650857726567
273,2.73,4.788504464289538
274,2.74,4.801939723953947
275,2.75,4.818327939284045
276,2.76,4.832748108292817
277,2.77,4.845504522774989
278,2.78,4.856056681689891
279,2.79,4.873292401179911
280,2.8,4.880650260334473
281,2.81,4.895972785256691
282,2.82,4.9066078192823745
283,2.83,4.92561686586712
284,2.84,4.948762144154512
285,2.85,4.962569877968856
286,2.86,4.980421134538891
287,2.87,4.994263660842489
288,2.88,5.01324561174567
289,2.89,5.033773873202121
290,2.9,5.045521764079229
291,2.91,5.060496389640116
292,2.92,5.075146752900855
293,2.93,5.087565712900629
294,2.94,5.098266767722501
295,2.95,5.105297826273777
296,2.96,5.118745911344018
297,2.97,5.131246971852053
298,2.98,5.142360688912798
299,2.99,5.158567577135364
300,3.0,5.16780633356121
301,3.01,5.179837353446185
302,3.02,5.189384338635424
303,3.03,5.202796118365962
304,3.04,5.21392978672035
305,3.05,5.230342080151709
306,3.06,5.243895564819434
307,3.07,5.25448661211545
308,3.08,5.26427979473574
309,3.09,5.277968509722816
310,3.1,5.2939561829169355
311,3.11,5.308020040249558
312,3.12,5.31694456589279
313,3.13,5.328492220617866
314,3.14,5.340171578254027
315,3.15,5.353320380673389
316,3.16,5.368874281830396
317,3.17,5.377519266939799
318,3.18,5.3865166395244035
319,3.19,5.397326783997489
320,3.2,5.413160352521613
321,3.21,5.427016726899616
322,3.22,5.43639783165495
323,3.23,5.450198782290141
324,3.24,5.460945162767245
325,3.25,5.4726288427214484
326,3.26,5.488082715072004
327,3.27,5.500076380232893
328,3.28,5.511627849305142
329,3.29,5.522011126438041
330,3.3,5.529227764454538
331,3.31,5.539064921946281
332,3.32,5.544905364460902
333,3.33,5.55930851374362
334,3.34,5.566523395468734
335,3.35,5.576361073715428
336,3.36,5.585745924780659
337,3.37,5.601420039246714
338,3.38,5.612941354642591
339,3.39,5.6223799283711875
340,3.4,5.630819982306633
341,3.41,5.637216912494361
342,3.42,5.64528400390507
343,3.43,5.657051684628103
344,3.44,5.664432117567453
345,3.45,5.675820747148734
346,3.46,5.6837161189923275
347,3.47,5.694000221462027
348,3.48,5.7033229841683655
349,3.49,5.714657796347352
350,3.5,5.717878324107622
351,3.51,5.726258501391802
352,3.52,5.734654638814049
353,3.53,5.744096795227754
354,3.54,5.749148711732806
355,3.55,5.758029401620545
356,3.56,5.767804031879745
357,3.57,5.771402239660986
358,3.58,5.784178083273931
359,3.59,5.792534069595184
360,3.6,5.795720208980272
361,3.61,5.803246856265713
362,3.62,5.809605996254388
363,3.63,5.821019289700577
364,3.64,5.830701004899632
365,3.65,5.834117925109216
366,3.66,5.841450237647123
367,3.67,5.85158132734483
368,3.68,5.859893751224415
369,3.69,5.869080993090137
370,3.7,5.874471439087945
371,3.71,5.878156059894157
372,3.72,5.885734343020529
373,3.73,5.894749974955744
374,3.74,5.902360462674101
375,3.75,5.9074985333217365
376,3.76,5.917852224128326
377,3.77,5.928584788080959
378,3.78,5.936741934691122
379,3.79,5.943002499975107
380,3.8,5.952252339978896
381,3.81,5.960443079532119
382,3.82,5.965478625115858
383,3.83,5.973620092072531
384,3.84,5.983402357929089
385,3.85,5.990652690118689
386,3.86,5.9974285731237575
387,3.87,6.006682776318416
388,3.88,6.011607917944171
389,3.89,6.015475980336713
390,3.9,6.022897011349203
391,3.91,6.029790440709415
392,3.92,6.034927590250295
393,3.93,6.03749276111226
394,3.94,6.042457484535468
395,3.95,6.046607577083253
396,3.96,6.052188348659034
397,3.97,6.05282161355922
398,3.98,6.056912533213164
399,3.99,6.060939947734613
400,4.0,6.06487860569973
401,4.01,6.068492856261812
402,4.02,6.0759854238819075
403,4.03,6.078745630533732
404,4.04,6.085860890435632
405,4.05,6.091755393001791
406,4.06,6.09450939100191
407,4.07,6.100965115193945
408,4.08,6.104554444972975
409,4.09,6.108870135589347
410,4.1,6.113417902160178
411,4.11,6.119771424461664
412,4.12,6.124413045140946
413,4.13,6.132167702096859
414,4.14,6.136906461761533
415,4.15,6.1426248582790395
416,4.16,6.147947524037368
417,4.17,6.155440254841843
418,4.18,6.162145334348411
419,4.19,6.167060886079201
420,4.2,6.175672448784617
421,4.21,6.180026192134593
422,4.22,6.18375208499392
423,4.23,6.188639046370381
424,4.24,6.1921329083770935
425,4.25,6.196160233487607
426,4.26,6.201921046073315
427,4.27,6.206745132450526
428,4.28,6.210629935327076
429,4.29,6.214671589833864
430,4.3,6.219182976698575
431,4.31,6.2232666284028895
432,4.32,6.228269976179681
433,4.33,6.234600566715566
434,4.34,6.241390712800044
435,4.35,6.243590593224199
436,4.36,6.247728298913961
437,4.37,6.251975138099331
438,4.38,6.253859575700704
439,4.39,6.258529042869503
440,4.4,6.259482862861916
441,4.41,6.261919781423497
442,4.42,6.266878075868473
443,4.43,6.270921535446621
444,4.44,6.273190451389107
445,4.45,6.276374727989211
446,4.46,6.282619937251027
447,4.47,6.284928435235011
448,4.48,6.286825825260742
449,4.49,6.2925029561498915
450,4.5,6.297367171660454
451,4.51,6.303032865610287
452,4.52,6.3064730554118364
453,4.53,6.309068412618421
454,4.54,6.3108533522110655
455,4.55,6.317199885767539
456,4.56,6.327067717725187
457,4.57,6.3312915764226325
458,4.58,6.335089560469302
459,4.59,6.339390015213914
460,4.6,6.342814908013974
461,4.61,6.346243040911892
462,4.62,6.3486459828109725
463,4.63,6.353409236031355
464,4.64,6.3561249215623965
465,4.65,6.362693011124613
466,4.66,6.366975150711922
467,4.67,6.37073246101793
468,4.68,6.372897662857337
469,4.69,6.37880713692727
470,4.7,6.381130116627573
471,4.71,6.385411172005012
472,4.72,6.389217395933311
473,4.73,6.39260420919054
474,4.74,6.396756127509594
475,4.75,6.4008183336940325
476,4.76,6.403437265889982
477,4.77,6.410417697272514
478,4.78,6.418576360790433
479,4.79,6.4230207669941475
480,4.8,6.425631242362368
481,4.81,6.429351818387978
482,4.82,6.433367546559159
483,4.83,6.437726343667074
484,4.84,6.44145024269357
485,4.85,6.4476405647568775
486,4.86,6.4535590909566745
487,4.87,6.459205658849706
488,4.88,6.465005409970985
489,4.89,6.471868054889556
490,4.9,6.474578766227502
491,4.91,6.476961285234963
492,4.92,6.482196182857595
493,4.93,6.485638136922466
494,4.94,6.489059264569233
495,4.95,6.495539576155648
496,4.96,6.501289505381716
497,4.97,6.5077385478085805
498,4.98,6.509977477550616
499,4.99,6.515389602168827
500,5.0,6.520468529088644
501,5.01,6.524101891105194
502,5.02,6.527415257706465
503,5.03,6.530617435147532
504,5.04,6.533779880598804
505,5.05,6.536769802682363
506,5.06,6.537494163947724
507,5.07,6.5414883255364
508,5.08,6.547095566673172
509,5.09,6.551149102542159
510,5.1,6.554451569018714
511,5.11,6.5560241418772405
512,5.12,6.5642606949641005
513,5.13,6.568451246718965
514,5.14,6.57279168392404
515,5.15,6.574828629696909
516,5.16,6.576944932122339
517,5.17,6.581832484569962
518,5.18,6.584313164087295
519,5.19,6.589814746027112
520,5.2,6.595392602977037
521,5.21,6.600552869188008
522,5.22,6.604695588486686
523,5.23,6.60951385935804
524,5.24,6.611189543207493
525,5.25,6.616795708610408
526,5.26,6.623603795314125
527,5.27,6.6255824149791565
528,5.28,6.628638073368115
529,5.29,6.633381248011719
530,5.3,6.63909202977654
531,5.31,6.640916437993982
532,5.32,6.643547150174149
533,5.33,6.644723340711229
534,5.34,6.645857047676989
535,5.35,6.649290260331439
536,5.36,6.650523376454691
537,5.37,6.655161626236523
538,5.38,6.657472928413976
539,5.39,6.6629991808015925
540,5.4,6.665838204860729
541,5.41,6.669871082964606
542,5.42,6.674145007490776
543,5.43,6.68010122273294
544,5.44,6.683293234461054
545,5.45,6.685636967505713
546,5.46,6.6904749873937055
547,5.47,6.694700510870561
548,5.48,6.698041827355408
549,5.49,6.703899553133061
550,5.5,6.708737035916669
551,5.51,6.711828648769498
552,5.52,6.714375421520854
553,5.53,6.719199269327814
554,5.54,6.724040949426053
555,5.55,6.727385547984939
556,5.56,6.73463349095841
557,5.57,6.738252284416285
558,5.58,6.743775302413163
559,5.59,6.7468193142601445
560,5.6,6.752569573597897
561,5.61,6.755266242613769
562,5.62,6.7599520292221005
563,5.63,6.76446855173987
564,5.64,6.773211463549841
565,5.65,6.776838867194524
566,5.66,6.783092517422724
567,5.67,6.787770275592133
568,5.68,6.790699328657985
569,5.69,6.793338185538627
570,5.7,6.79833000323483
571,5.71,6.803062556403943
572,5.72,6.8076022208709155
573,5.73,6.8117075193716685
574,5.74,6.815988278967365
575,5.75,6.824214903112013
576,5.76,6.828176509571234
577,5.77,6.830027838240103
578,5.78,6.833551800184549
579,5.79,6.839366532244662
580,5.8,6.842729243078259
581,5.81,6.848707444181438
582,5.82,6.854896987308436
583,5.83,6.8574026776005885
584,5.84,6.860666431874013
585,5.85,6.866697679788115
586,5.86,6.869987039126065
587,5.87,6.873821995657063
588,5.88,6.880794566248112
589,5.89,6.885160494876952
590,5.9,6.892285987168964
591,5.91,6.894336687542547
592,5.92,6.899641716268525
593,5.93,6.904834034765101
594,5.94,6.911117739641725
595,5.95,6.916283374340554
596,5.96,6.920355394983189
597,5.97,6.925436929047072
598,5.98,6.929753595359649
599,5.99,6.934854450475367
600,6.0,6.938869300502245
601,6.01,6.94099543522938
602,6.02,6.947453955536744
603,6.03,6.953724001265401
604,6.04,6.957776948535061
605,6.05,6.960773335094605
606,6.06,6.9652898749404075
607,6.07,6.9679131514345904
608,6.08,6.970686876735126
609,6.09,6.975830586412627
610,6.1,6.9827952457591
611,6.11,6.985791525394883
612,6.12,6.9888548186817
613,6.13,6.996425294231332
614,6.14,6.998561970175782
615,6.15,7.002859846013176
616,6.16,7.008390402755397
617,6.17,7.011438662175482
618,6.18,7.015066810291609
619,6.19,7.019815890071476
620,6.2,7.02473922210819
621,6.21,7.028974737054112
622,6.22,7.032003213339101
623,6.23,7.036132354552765
624,6.24,7.037517725096799
625,6.25,7.040529851642744
626,6.26,7.044016108706746
627,6.27,7.04815156985318
628,6.28,7.051211586688263
629,6.29,7.053982833713339
630,6.3,7.0560072387649475
631,6.31,7.059150551764132
632,6.32,7.062135319750551
633,6.33,7.064994288352798
634,6.34,7.069855816628052
635,6.35,7.076770329468438
636,6.36,7.079391468506952
637,6.37,7.0845982000729
638,6.38,7.087652650675678
639,6.39,7.090143224273085
640,6.4,7.09567572304377
641,6.41,7.095116375026021
642,6.42,7.099156858986453
643,6.43,7.10100399728931
644,6.44,7.105189006513848
645,6.45,7.107395072235286
646,6.46,7.111948695489022
647,6.47,7.116113195539971
648,6.48,7.119184925088868
649,6.49,7.121627789063264
650,6.5,7.12680067892763
651,6.51,7.129047294258188
652,6.52,7.131194922325918
653,6.53,7.134180968425916
654,6.54,7.138102979354148
655,6.55,7.140477350602474
656,6.56,7.1438240847524614
657,6.57,7.145583981671079
658,6.58,7.1491358060140415
659,6.59,7.152239812655049
660,6.6,7.156255575161365
661,6.61,7.1606080801606575
662,6.62,7.166202641190617
663,6.63,7.170721460431129
664,6.64,7.1750366914872545
665,6.65,7.177387445470903
666,6.66,7.180110207506243
667,6.67,7.182061247687934
668,6.68,7.183760544682276
669,6.69,7.186093106697225
670,6.7,7.187741828015544
671,6.71,7.1894524511855415
672,6.72,7.193064480414608
673,6.73,7.19797818145118
674,6.74,7.200157009243385
675,6.75,7.202191833504003
676,6.76,7.2041357806848865
677,6.77,7.205590123215613
678,6.78,7.207865278760623
679,6.79,7.21339114566761
680,6.8,7.215791213806091
681,6.81,7.220071488448607
682,6.82,7.225643245114388
683,6.83,7.228082110246377
684,6.84,7.2294493115491845
685,6.85,7.230059020037623
686,6.86,7.232996610257729
687,6.87,7.2372495131135395
688,6.88,7.237960515189972
689,6.89,7.240584499007128
690,6.9,7.243216176242331
691,6.91,7.247396996934348
692,6.92,7.250726133582578
693,6.93,7.254001466694872
694,6.94,7.2566869902265365
695,6.95,7.259826684681176
696,6.96,7.264531373653416
697,6.97,7.268199354592019
698,6.98,7.2703789786954225
699,6.99,7.273257275304434
700,7.0,7.27474296085375
701,7.01,7.278007788951104
702,7.02,7.279564330274146
703,7.03,7.281455645310703
704,7.04,7.284231189483385
705,7.05,7.287606728959409
706,7.06,7.291631544604117
707,7.07,7.295095867807311
708,7.08,7.295876872155113
709,7.09,7.297426558904067
710,7.1,7.301943637205035
711,7.11,7.3043277169814935
712,7.12,7.307556226719097
713,7.13,7.309401434029052
714,7.14,7.3116206846886405
715,7.15,7.314522203137684
716,7.16,7.318071770800944
717,7.17,7.318008152923206
718,7.18,7.320407686811973
719,7.19,7.324286055068643
720,7.2,7.327141273688268
721,7.21,7.3283069252234885
722,7.22,7.32993342058412
723,7.23,7.333300077723932
724,7.24,7.336919505558078
725,7.25,7.341513135477731
726,7.26,7.34461745179173
727,7.27,7.344828050407786
728,7.28,7.347208141379851
729,7.29,7.349067477603555
730,7.3,7.350820929854377
731,7.31,7.352498587670052
732,7.32,7.354389680833091
733,7.33,7.355394574721052
734,7.34,7.355510675822485
735,7.35,7.3569737019749155
736,7.36,7.359557715640195
737,7.37,7.362816702090603
738,7.38,7.365063392169348
739,7.39,7.366910979680416
740,7.4,7.370167903668043
741,7.41,7.373106176892711
742,7.42,7.376537942372887
743,7.43,7.377566860404231
744,7.44,7.379302406211334
745,7.45,7.380602549505366
746,7.46,7.383216185258294
747,7.47,7.385432120102257
748,7.48,7.386564167812714
749,7.49,7.3867358168207184
750,7.5,7.3875416940535565
751,7.51,7.39005708388654
752,7.52,7.390545533647057
753,7.53,7.39282857174214
754,7.54,7.394305695944474
755,7.55,7.394496529753578
756,7.56,7.395691395476925
757,7.57,7.397204441599575
758,7.58,7.3982420943376965
759,7.59,7.399748768572905
760,7.6,7.401084084741287
761,7.61,7.401791469586644
762,7.62,7.403955724516882
763,7.63,7.407002556749968
764,7.64,7.407713205701697
765,7.65,7.4089470980563
766,7.66,7.41172698242967
767,7.67,7.416976234738093
768,7.68,7.420771151742245
769,7.69,7.42428515050817
770,7.7,7.426276839513534
771,7.71,7.427966209156702
772,7.72,7.429178724560694
773,7.73,7.429516789040674
774,7.74,7.432292366389506
775,7.75,7.43363854031399
776,7.76,7.436419917103963
777,7.77,7.437868337472613
778,7.78,7.44054749671334
779,7.79,7.442046708069721
780,7.8,7.442040265949372
781,7.81,7.442649901811475
782,7.82,7.443735078280205
783,7.83,7.444247883453384
784,7.84,7.445506796126285
785,7.85,7.4464455418263285
786,7.86,7.449605961923282
787,7.87,7.452005296537271
788,7.88,7.453488418994667
789,7.89,7.454451648137451
790,7.9,7.457684538234979
791,7.91,7.4620427752749405
792,7.92,7.462957630613673
793,7.93,7.46406366850584
794,7.94,7.463703344128519
795,7.95,7.4673646100408435
796,7.96,7.469477233658277
797,7.97,7.473783383677745
798,7.98,7.473867589218895
799,7.99,7.475121511003977
800,8.0,7.4766447815191155
801,8.01,7.476424153175344
802,8.02,7.47779408427395
803,8.03,7.4783367811001975
804,8.04,7.480464577492802
805,8.05,7.4830570613869245
806,8.06,7.483649721054194
807,8.07,7.483865961126183
808,8.08,7.485968616636182
809,8.09,7.488733260516587
810,8.1,7.49130793819303
811,8.11,7.491870583542258
812,8.12,7.494703533404403
813,8.13,7.495190427629982
814,8.14,7.497205952880932
815,8.15,7.498562465512357
816,8.16,7.499930085916647
817,8.17,7.501244966157244
818,8.18,7.5030136704732815
819,8.19,7.505313174862931
820,8.2,7.506777786283455
821,8.21,7.50901997908905
822,8.22,7.511679808917252
823,8.23,7.512243558586278
824,8.24,7.513096175329669
825,8.25,7.513503214849261
826,8.26,7.514528628448166
827,8.27,7.516221684938632
828,8.28,7.5176190309071105
829,8.29,7.51806015888558
830,8.3,7.5190041744823155
831,8.31,7.519530070263354
832,8.32,7.521601710041891
833,8.33,7.522319647671032
834,8.34,7.52466924002558
835,8.35,7.524192992020415
836,8.36,7.5247013482422895
837,8.37,7.52399367680023
838,8.38,7.52482580152264
839,8.39,7.5267687974186375
840,8.4,7.527258242417823
841,8.41,7.528919394012351
842,8.42,7.5307368433663
843,8.43,7.53168716816974
844,8.44,7.535122587833232
845,8.45,7.5364863820303025
846,8.46,7.538132989395359
847,8.47,7.53910108535262
848,8.48,7.540162011949231
849,8.49,7.540912646359258
850,8.5,7.541716971992882
851,8.51,7.544242631220368
852,8.52,7.545903687364051
853,8.53,7.547727636948693
854,8.54,7.548434365762446
855,8.55,7.548768843834486
856,8.56,7.549251384333872
857,8.57,7.549699853515058
858,8.58,7.550496383522142
859,8.59,7.551256575558682
860,8.6,7.552383932690629
861,8.61,7.552732135136836
862,8.62,7.554583218027803
863,8.63,7.556125969062178
864,8.64,7.559119354232723
865,8.65,7.560469357433306
866,8.66,7.563403568123178
867,8.67,7.564111641915903
868,8.68,7.563421875315257
869,8.69,7.5637449120650775
